"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
496523,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[Dark] Find/Replace search result message is too dark/hard to see","2017-04-18 13:00:37",,3,"2016-06-22 03:27:39","P3","Linux","PC",0
515212,"Platform","Text","platform-text-inbox","NEW"," ---","Make the generic text editor the new default instead of the old text editor","2017-04-13 11:14:14",,6,"2017-04-12 14:10:24","P3","All","All",0
415321,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","""Restore deleted lines"" does not work for top and bottom of file","2017-04-07 11:19:40",,6,"2013-08-19 05:28:10","P3","All","All",0
424501,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[rulers] Text editors: Only show scroll bars when necessary","2017-03-29 01:39:00","27096, 401230, 490951",17,"2013-12-19 17:03:04","P5","All","All",5
44665,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[implementation] problem with org.eclipse.jface.text.DocumentCommand#intersects(Command)","2017-03-08 12:31:37",,16,"2003-10-10 12:03:23","P3","Windows 2000","PC",0
157285,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[api] revisit DocumentCommand","2017-03-08 12:31:37",44665,5,"2006-09-14 05:51:13","P3","All","PC",0
501121,"Platform","Text","Lars.Vogel","NEW"," ---","Remove org.eclipse.core.internal.filebuffers.Progress and convert to SubMonitor","2017-03-08 09:55:11",479523,7,"2016-09-09 04:47:11","P3","Linux","PC",0
512787,"Platform","Text","platform-text-inbox","NEW"," ---","AssertionFailedException in DocumentLineDiffer.handleAboutToBeChanged","2017-03-05 16:15:21",,5,"2017-02-27 19:21:21","P3","All","All",0
510815,"Platform","Text","mistria","NEW"," ---","Some TODOs in (Async)ContentAssistant","2017-02-10 05:06:30",,1,"2017-01-22 03:31:03","P3","All","All",0
43730,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[misc] Support configurable vertical hairlines (like print margin)","2017-02-02 07:13:15",,5,"2003-09-26 09:28:39","P5","All","All",6
133787,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[api][correction] enable quick assistant to write to the status line","2017-02-01 14:49:21",,3,"2006-03-29 02:54:51","P3","Windows XP","PC",0
509541,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] Incremental Search (Ctrl+J) reports ""not found"" when a wrapped search would be needed","2017-01-20 09:33:21",,3,"2016-12-20 12:34:24","P3","All","All",0
84776,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[misc] Some modifier + mouse wheel could change text font size","2017-01-13 12:48:46","47099, 87232, 476037",21,"2005-02-09 09:10:20","P3","All","All",14
509559,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[projection] Inner folded region ""leaks out"" from collapsed outer folded region","2016-12-21 12:31:45",,2,"2016-12-20 23:30:53","P3","All","All",0
509433,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[Generic Editor] Content assist extension point isn't using context validator","2016-12-19 09:12:47",,1,"2016-12-19 06:45:40","P3","All","PC",0
509113,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Pinch to zoom in text editors: Reset to 100% when switching to Block Selection Mode","2016-12-14 04:59:07",,1,"2016-12-12 16:09:43","P3","Linux","PC",0
483472,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Investigate to enable font zooming in Compare editors","2016-12-14 04:50:56","476037, 483921",2,"2015-12-02 08:29:55","P3","All","All",0
180349,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[misc] Remove trailing spaces as an option while saving files","2016-12-13 04:48:55",195063,23,"2007-03-31 09:28:54","P3","Windows XP","PC",9
195063,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[api][clean up] Add Clean Up on Save (push down from JDT Text)","2016-12-13 04:48:39",,12,"2007-07-01 16:43:33","P3","All","All",8
66970,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[misc] toggle read-only by clicking on status line","2016-12-12 12:16:37",,3,"2004-06-14 11:23:40","P3","All","All",1
507753,"Platform","Text","mistria","NEW"," ---","[Generic Editor] Specify IPresentationReconcilier without extension point","2016-11-28 08:20:53",507772,3,"2016-11-18 07:59:22","P3","Windows 7","PC",0
505951,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[block setlection] show warning on pref page to user if block selection font isn't monospace,","2016-11-15 19:17:04",,2,"2016-10-14 04:28:54","P3","All","All",0
319347,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[quick diff] Quick Diff should be configurable per project","2016-11-06 11:50:37",,2,"2010-07-09 04:38:42","P3","All","All",1
507017,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[hovering] HTML2TextReader and BrowserInformationControl have different behaviour regarding </br>","2016-11-04 10:59:32",,2,"2016-11-04 01:58:40","P3","Mac OS X","PC",0
506960,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[misc] Text editor should not prompt for replace reload if auto-refresh is enabled, even for external non-workspace files","2016-11-03 10:06:05",,1,"2016-11-03 05:43:50","P3","Linux","PC",0
483645,"Platform","Text","psuzzi","NEW"," ---","Add menu entries to Increase/decrease font size to Window / Appearance menu","2016-10-12 18:24:13","469918, 476037",11,"2015-12-04 04:58:51","P3","All","All",0
501947,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[navigation] Inline search Ctrl-J does not accept pasted text","2016-10-12 05:44:02",,2,"2016-09-21 16:32:37","P3","Linux","PC",0
64584,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] After first search selection effitiently lost and dialog set to Scope=All (while user is not aware about it)","2016-10-06 14:51:14",,20,"2004-05-28 12:51:51","P3","Windows NT","PC",2
499812,"Platform","Text","platform-text-inbox","REOPENED"," ---","Remove activator of org.eclipse.ui.genericeditor to improve performance","2016-10-04 07:59:59",497871,8,"2016-08-17 05:31:22","P3","Linux","PC",0
415218,"Platform","Text","platform-text-inbox","NEW"," ---","""Revert line"" moves reverted line to line above","2016-09-23 09:43:39",,17,"2013-08-16 06:53:17","P3","All","All",0
29692,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] Highlight all matches in editor","2016-09-19 10:56:27",205585,46,"2003-01-17 03:48:42","P3","Windows 2000","PC",8
205585,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[navigation] Annotation type for occurrences should be defined in Platform","2016-09-19 09:05:41",,2,"2007-10-05 11:41:27","P5","All","All",1
326836,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[block selection] Find/Replace doesn't work on block selections","2016-09-13 17:17:39",,3,"2010-10-02 06:54:13","P3","All","All",1
500971,"Platform","Text","platform-text-inbox","NEW"," ---","[block selection] problems with vertical block and Tab key (inserted always in the beginning of the text)","2016-09-13 07:17:22",,2,"2016-09-07 05:20:12","P3","Windows 7","PC",0
440507,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] Add (?x) and (?U) flags to the tooltips for regular expressions","2016-09-09 13:09:52",,2,"2014-07-28 02:50:49","P3","All","All",0
464794,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","NPE in ProjectionDocument.normalize (671)","2016-08-26 18:05:07",,2,"2015-04-16 09:20:01","P5","All","All",0
