"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
722174,"Firefox","Shell Integration","nobody","NEW"," ---","When opening a link in an external video player that supports streaming (e.g. Windows Media Player), we should hand the video player the URL, instead of downloading the video and then giving it to the video player","2018-01-05 05:46:17",,"2012-01-29 10:17:49","Windows 7",4,,,,0,"Client Software"," --",,"Trunk",0,8,
725979,"Firefox","Shell Integration","nobody","NEW"," ---","Set as Wallpaper dialog should not use the same string for window and button titles","2013-12-14 02:46:16",,"2012-02-10 06:15:50","All",2,,,,0,"Client Software"," --",,"unspecified",0,3,
729909,"Firefox","Shell Integration","nobody","NEW"," ---","taskbar and tabbar preview preferences not honored","2012-02-24 09:03:43",,"2012-02-23 06:14:44","Windows 7",2,,,,0,"Client Software"," --",,"10 Branch",0,4,
734331,"Firefox","Shell Integration","nobody","NEW"," ---","Convert shell integration into a JavaScript component","2012-03-16 14:56:05",,"2012-03-08 22:47:51","Windows 7",5,,,,0,"Client Software"," --",,"unspecified",1,4,
736940,"Firefox","Shell Integration","nobody","NEW"," ---","Windows's right click menu to close windows does not work on bookmarks subfolder in library","2014-05-08 12:52:28",,"2012-03-18 23:12:41","Windows 7",5,,,,0,"Client Software"," --",,"11 Branch",1,2,
738340,"Firefox","Shell Integration","nobody","NEW"," ---","Phantom tabs appear when using Exposé / Mission Control in Mac OS X","2012-03-22 10:37:01",,"2012-03-22 10:35:24","Mac OS X",3,,,,0,"Client Software"," --",,"14 Branch",0,0,
744302,"Firefox","Shell Integration","nobody","NEW"," ---","Enabling Windows Aero after launching Firefox with it disabled causes broken window frame","2016-10-05 02:27:46",,"2012-04-10 20:06:34","Windows 7",5,,,,0,"Client Software"," --",,"unspecified",0,5,
762533,"Firefox","Shell Integration","nobody","NEW"," ---","Cannot drag and drop from Firefox to foobar2000 (DROPEFFECT_LINK)","2012-06-07 09:34:13",,"2012-06-07 09:15:17","Windows 7",1,,,,0,"Client Software"," --",,"16 Branch",1,1,
765593,"Firefox","Shell Integration","nobody","NEW"," ---","Unresponsive script errors in File Dialog if dialog stays open too long.","2012-06-17 10:50:59",,"2012-06-17 10:50:59","Linux",1,,,,0,"Client Software"," --",,"Trunk",0,0,
771938,"Firefox","Shell Integration","nobody","NEW"," ---"," -bin suffix no longer present on Linux","2012-07-08 13:05:12",,"2012-07-08 13:05:12","Linux",1,,,,0,"Client Software"," --",,"unspecified",0,0,
776303,"Firefox","Shell Integration","nobody","NEW"," ---","Kernel panic during Firefox shutdown on Retina Macbook","2016-12-27 17:53:48",,"2012-07-21 18:16:39","Mac OS X",12,,,,0,"Client Software"," --",,"14 Branch",0,6,
780118,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox asks for default browser although it already is","2015-11-01 04:58:35",,"2012-08-03 05:01:41","Windows XP",18,,,,0,"Client Software"," --",,"Trunk",2,8,
796081,"Firefox","Shell Integration","nobody","NEW"," ---","Green processing bar applies to wrong taskbar item","2012-10-01 12:42:28",,"2012-10-01 12:42:28","Windows 7",1,,,,0,"Client Software"," --",,"14 Branch",1,0,
796860,"Firefox","Shell Integration","nobody","NEW"," ---","Messed up branding when setting browser as default with multiple installs","2013-10-02 09:45:19",,"2012-10-02 02:50:26","Windows 8",12,,,,0,"Client Software"," --",,"Trunk",0,7,
797064,"Firefox","Shell Integration","nobody","NEW"," ---","Error per tab when trying to taskbar preview an unloaded tab.","2013-03-10 03:08:50",,"2012-10-02 12:01:03","Windows 7",5,,,,0,"Client Software"," --",,"Trunk",0,4,
807810,"Firefox","Shell Integration","nobody","NEW"," ---","dragging icons to GNOME Shell workspace opens window in currently focused workspace.","2014-08-28 10:27:26",,"2012-11-01 14:29:53","Linux",5,,,,0,"Client Software"," --",,"31 Branch",1,5,
808891,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox does not open on second desktop when using Profile Manager","2013-07-22 08:57:42",,"2012-11-05 18:49:16","Windows 7",3,,,,0,"Client Software"," --",,"16 Branch",0,2,
815237,"Firefox","Shell Integration","nobody","NEW"," ---","Windows tab previews for unrestored tabs are shown as if they were in loading","2013-01-03 10:53:15",,"2012-11-26 10:56:25","Windows 7",6,,,,0,"Client Software"," --",,"18 Branch",0,4,
816076,"Firefox","Shell Integration","nobody","NEW"," ---","leaving private mode on OS X does not respect virtual desktops","2012-12-04 04:26:32",,"2012-11-28 06:48:10","Mac OS X",1,,,,0,"Client Software"," --",,"17 Branch",0,1,
830513,"Firefox","Shell Integration","nobody","NEW"," ---","Problem of opened links in Firefox from e-mails on two simultaneously running Thunderbird profiles","2013-01-16 07:12:51",,"2013-01-14 14:25:54","Windows 7",3,,,,0,"Client Software"," --",,"18 Branch",0,1,
