"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1296539,"Firefox","Normandy Server","nobody","NEW"," ---","Validate / help prevent invalid locales in filter expressions","2018-01-27 11:11:12",,"2016-08-18 23:12:47","Mac OS X",1,,,,0,"Client Software","P3",,"unspecified",0,1,
1296541,"Firefox","Normandy Server","nobody","NEW"," ---","Improve usability of specifying the sample rate","2018-01-27 11:11:12",,"2016-08-18 23:19:11","Mac OS X",1,,,,0,"Client Software","P3",,"unspecified",0,1,
1273328,"Firefox","Normandy Server","nobody","NEW"," ---","[tracker] Dockerflow compliance","2018-02-07 12:50:48","1273329, 1273330, 1273331, 1273332","2016-05-16 16:43:05","Linux",3,,,,0,"Client Software","P5",,"unspecified",0,1,
1273329,"Firefox","Normandy Server","nobody","NEW"," ---","Change /__version__ to match Dockerflow","2018-02-07 12:42:52",,"2016-05-16 16:48:16","Linux",1,,,,0,"Client Software","P5",,"unspecified",0,0,
1273330,"Firefox","Normandy Server","nobody","NEW"," ---","Change UID and GID of user/group in the docker file to 10001","2018-02-07 12:42:42",,"2016-05-16 16:50:27","Linux",1,,,,0,"Client Software","P5",,"unspecified",0,0,
1275666,"Firefox","Normandy Server","nobody","NEW"," ---","Validate variables in jexl expressions","2018-02-21 12:03:15",,"2016-05-25 11:42:26","Mac OS X",2,,,,0,"Client Software","P5",,"unspecified",0,1,
1467164,"Firefox","Normandy Server","mcooper","ASSIGNED"," ---","[Admin control panel] New preference experiment cannot be published from the first revision","2018-06-13 13:59:47",,"2018-06-06 08:31:58","All",4,,,,0,"Client Software"," --",,"unspecified",0,4,
