"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1485650,"Firefox","Firefox Monitor","nobody","NEW"," ---","Data review for initial rollout","2018-09-05 07:19:31",,"2018-08-23 05:51:31","Unspecified",4,,,,0,"Client Software"," --",,"62 Branch",0,2,
1485651,"Firefox","Firefox Monitor","nobody","NEW"," ---","Tracking bug for Firefox Monitor telemetry","2018-08-27 11:21:15",,"2018-08-23 05:57:22","Unspecified",1,,,,0,"Client Software"," --",,"62 Branch",0,1,
1494377,"Firefox","Firefox Monitor","nobody","NEW"," ---","Feature request - persistent marker for what accounts I have handled","2018-09-26 10:51:59",,"2018-09-26 10:51:59","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1496845,"Firefox","Firefox Monitor","nobody","NEW"," ---","delay between Monitor doorhanger and presence in breach data","2018-10-08 09:40:03",,"2018-10-05 13:59:40","Unspecified",4,,,,0,"Client Software"," --",,"64 Branch",0,4,
1497040,"Firefox","Firefox Monitor","nobody","NEW"," ---","My grandparents have no idea what to do about their Firefox Monitor email report","2018-10-07 07:34:46",,"2018-10-07 03:53:15","Unspecified",4,,,,0,"Client Software"," --",,"unspecified",0,0,
1505978,"Firefox","Firefox Monitor","nobody","NEW"," ---","It would be nice if monitor.mozilla.org forwarded to monitor.firefox.com","2018-11-08 16:07:08",,"2018-11-08 16:07:08","Unspecified",1,,,,0,"Client Software"," --",,"64 Branch",0,0,
1482594,"Firefox","Firefox Monitor","nhnt11","ASSIGNED"," ---","Implement Firefox Monitor popup notification UI","2018-08-27 11:21:01",,"2018-08-10 21:43:11","Unspecified",3,,,,0,"Client Software"," --",,"62 Branch",2,2,
