"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1200789,"Firefox","New Tab Page","nobody","NEW"," ---","Insufficient identifier for the frequency caps records","2015-09-03 13:27:24",,"2015-09-01 12:42:19","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,7,
1200878,"Firefox","New Tab Page","nobody","NEW"," ---","Gear button on new tab overlaps search bar when the window width is less than 683px","2016-01-04 01:54:03",,"2015-09-01 17:05:20","Unspecified",1,,,,0,"Client Software"," --",,"Trunk",0,0,
1200887,"Firefox","New Tab Page","nobody","NEW"," ---","[HiDPI] Tiles on new tab page twitch twitch when you hover mouse over them","2016-02-05 20:02:54",,"2015-09-01 17:39:38","Unspecified",2,,,,0,"Client Software"," --",,"Trunk",1,2,
1202251,"Firefox","New Tab Page","nobody","NEW"," ---","Tiles on New Tab page can't be moved to another line if you have to scroll to that line","2016-01-04 02:41:28",,"2015-09-06 08:53:07","Unspecified",5,,,,0,"Client Software"," --",,"Trunk",0,2,
1202252,"Firefox","New Tab Page","nobody","NEW"," ---","Tiles on New Tab twitch after drag and drop to a new position","2016-01-04 01:53:38",,"2015-09-06 08:55:10","Unspecified",2,,,,0,"Client Software"," --",,"Trunk",0,0,
1202253,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab page isn't scrollable if user chooses to display sponsored tiles (""Include suggested sites"")","2016-01-04 01:55:00",,"2015-09-06 08:57:01","Unspecified",6,,,,0,"Client Software"," --",,"Trunk",0,2,
1204466,"Firefox","New Tab Page","nobody","NEW"," ---",".newtab-title on New Tab page shouldn't have left and right border","2015-09-14 04:37:20",,"2015-09-14 04:37:20","Unspecified",1,,,,0,"Client Software"," --",,"Trunk",0,0,
1204955,"Firefox","New Tab Page","nobody","NEW"," ---","Add a pref to allow rows of tiles to be hidden if they don't fit (even if they contain history tiles), to avoid creating scrollbar on new tab page","2015-09-21 10:44:14",1194895,"2015-09-15 09:54:31","Unspecified",2,,,,1,"Client Software"," --",,"Trunk",0,2,
1205041,"Firefox","New Tab Page","nobody","NEW"," ---","When I ""x"" out a New Tab suggested tile, and then hit the ""undo"" button, a different tile gets restored","2015-09-15 14:01:19",,"2015-09-15 13:32:30","Unspecified",4,,,,0,"Client Software"," --",,"Trunk",0,3,
1207687,"Firefox","New Tab Page","nobody","NEW"," ---","Suggested tile w/ news article about egg prices is labeled as ""A shopping site suggestion""","2015-09-23 15:00:10",,"2015-09-23 10:22:36","Unspecified",2,,,,0,"Client Software"," --",,"Trunk",0,1,
1209143,"Firefox","New Tab Page","nobody","NEW"," ---","Suggested tile mysteriously *changes*, behind the scenes, on already-open new tab pages, when I open another new tab","2015-09-28 20:53:44",,"2015-09-28 10:12:14","Unspecified",2,,,,0,"Client Software"," --",,"Trunk",0,2,
1209319,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab Page's ""Include Suggested Sites"" checkbox is rectangular","2015-09-28 15:32:42",,"2015-09-28 15:29:32","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,0,
1209609,"Firefox","New Tab Page","nobody","NEW"," ---","Dragging & dropping a tile in its original spot on New Tab page triggers flickering & repaints in all other New Tab pages","2015-09-29 10:24:01",,"2015-09-29 10:11:03","Unspecified",4,,,,0,"Client Software"," --",,"Trunk",0,0,
1211379,"Firefox","New Tab Page","nobody","NEW"," ---","about:newtab has vertical scrollbar with full-screen browser window on Retina Macboook Pro","2015-10-10 09:33:54",,"2015-10-05 02:26:29","Unspecified",4,,,,0,"Client Software"," --",,"Trunk",0,2,
1212644,"Firefox","New Tab Page","nobody","NEW"," ---","browser.newtabpage.enhanced should not be a sticky pref","2017-11-16 06:00:23",,"2015-10-07 15:23:19","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,6,
1214592,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab Tiles never adapt tiles and links for actual URLs (instead of domain)","2015-10-14 04:16:18",,"2015-10-14 04:09:53","All",2,,,,0,"Client Software"," --",,"unspecified",0,0,
1221729,"Firefox","New Tab Page","nobody","NEW"," ---","Does not work the newtab search and the newtab customize in about:remote-newtab","2015-11-07 01:17:11",,"2015-11-04 12:13:47","All",1,,,,0,"Client Software"," --",,"Trunk",0,0,
1223443,"Firefox","New Tab Page","nobody","NEW"," ---","Warning spammed frequently in Browser Console: ""aLink should be the same as sortedLinks[idx] RemoteNewTabUtils.jsm:560:0""","2015-11-10 09:26:04",,"2015-11-10 09:17:27","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,2,
1226457,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab Search - Behaviour inconsistent with Search Bar","2015-11-20 16:29:08",,"2015-11-19 18:32:04","Unspecified",3,,,,0,"Client Software"," --",,"45 Branch",0,2,
